,Open 0,Target,Close 1,Open 1,Close 2,Open 2,Close 3,Open 3,Close 4,Open 4,Close 5,Open 5,Anos,Meses,Dias,Dias_semana,Periodos,Ano_2016,Ano_2017,Ano_2018,Ano_2019,Ano_2020,Ano_2021,Mes_01,Mes_02,Mes_03,Mes_04,Mes_05,Mes_06,Mes_07,Mes_08,Mes_09,Mes_10,Mes_11,Mes_12,Dia_01,Dia_02,Dia_03,Dia_04,Dia_05,Dia_06,Dia_07,Dia_08,Dia_09,Dia_10,Dia_11,Dia_12,Dia_13,Dia_14,Dia_15,Dia_16,Dia_17,Dia_18,Dia_19,Dia_20,Dia_21,Dia_22,Dia_23,Dia_24,Dia_25,Dia_26,Dia_27,Dia_28,Dia_29,Dia_30,Dia_31,Dia_semana_Quarta,Dia_semana_Quinta,Dia_semana_Segunda,Dia_semana_Sexta,Dia_semana_Terca,Periodo_1,Periodo_2,Periodo_3,Periodo_4
5,104.77999877929688,105.93000030517578,105.7300033569336,108.06999969482422,108.38999938964844,110.05000305175781,109.58000183105469,110.25,109.94999694824219,109.68000030517578,109.81999969482422,107.83000183105469,2016,03,08,Terca,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6,106.69999694824219,107.51000213623047,105.93000030517578,104.77999877929688,105.7300033569336,108.06999969482422,108.38999938964844,110.05000305175781,109.58000183105469,110.25,109.94999694824219,109.68000030517578,2016,03,09,Quarta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,107.91000366210938,107.31999969482422,107.51000213623047,106.69999694824219,105.93000030517578,104.77999877929688,105.7300033569336,108.06999969482422,108.38999938964844,110.05000305175781,109.58000183105469,110.25,2016,03,10,Quinta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8,108.4800033569336,109.41000366210938,107.31999969482422,107.91000366210938,107.51000213623047,106.69999694824219,105.93000030517578,104.77999877929688,105.7300033569336,108.06999969482422,108.38999938964844,110.05000305175781,2016,03,11,Sexta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,109.27999877929688,109.88999938964844,109.41000366210938,108.4800033569336,107.31999969482422,107.91000366210938,107.51000213623047,106.69999694824219,105.93000030517578,104.77999877929688,105.7300033569336,108.06999969482422,2016,03,14,Segunda,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,109.11000061035156,110.66999816894531,109.88999938964844,109.27999877929688,109.41000366210938,108.4800033569336,107.31999969482422,107.91000366210938,107.51000213623047,106.69999694824219,105.93000030517578,104.77999877929688,2016,03,15,Terca,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,110.48999786376953,112.18000030517578,110.66999816894531,109.11000061035156,109.88999938964844,109.27999877929688,109.41000366210938,108.4800033569336,107.31999969482422,107.91000366210938,107.51000213623047,106.69999694824219,2016,03,16,Quarta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,112.1500015258789,111.0199966430664,112.18000030517578,110.48999786376953,110.66999816894531,109.11000061035156,109.88999938964844,109.27999877929688,109.41000366210938,108.4800033569336,107.31999969482422,107.91000366210938,2016,03,17,Quinta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13,111.55999755859375,111.44999694824219,111.0199966430664,112.1500015258789,112.18000030517578,110.48999786376953,110.66999816894531,109.11000061035156,109.88999938964844,109.27999877929688,109.41000366210938,108.4800033569336,2016,03,18,Sexta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14,111.66000366210938,111.8499984741211,111.44999694824219,111.55999755859375,111.0199966430664,112.1500015258789,112.18000030517578,110.48999786376953,110.66999816894531,109.11000061035156,109.88999938964844,109.27999877929688,2016,03,21,Segunda,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
