,Open 0,Target,Close 1,Open 1,Close 2,Open 2,Close 3,Open 3,Close 4,Open 4,Close 5,Open 5,Anos,Meses,Dias,Dias_semana,Periodos,Ano_2018,Ano_2019,Ano_2020,Ano_2021,Mes_01,Mes_02,Mes_03,Mes_04,Mes_05,Mes_06,Mes_07,Mes_08,Mes_09,Mes_10,Mes_11,Mes_12,Dia_01,Dia_02,Dia_03,Dia_04,Dia_05,Dia_06,Dia_07,Dia_08,Dia_09,Dia_10,Dia_11,Dia_12,Dia_13,Dia_14,Dia_15,Dia_16,Dia_17,Dia_18,Dia_19,Dia_20,Dia_21,Dia_22,Dia_23,Dia_24,Dia_25,Dia_26,Dia_27,Dia_28,Dia_29,Dia_30,Dia_31,Dia_semana_Quarta,Dia_semana_Quinta,Dia_semana_Segunda,Dia_semana_Sexta,Dia_semana_Terca,Periodo_1,Periodo_2,Periodo_3,Periodo_4
34,166.1999969482422,168.10000610351562,166.36000061035156,166.8800048828125,168.66000366210938,165.8300018310547,164.8300018310547,165.72000122070312,164.52000427246094,164.5800018310547,163.8699951171875,166.97999572753906,2018,04,19,Quinta,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,167.7899932861328,166.27999877929688,168.10000610351562,166.1999969482422,166.36000061035156,166.8800048828125,168.66000366210938,165.8300018310547,164.8300018310547,165.72000122070312,164.52000427246094,164.5800018310547,2018,04,20,Sexta,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,167.27000427246094,165.83999633789062,166.27999877929688,167.7899932861328,168.10000610351562,166.1999969482422,166.36000061035156,166.8800048828125,168.66000366210938,165.8300018310547,164.8300018310547,165.72000122070312,2018,04,23,Segunda,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,165.42999267578125,159.69000244140625,165.83999633789062,167.27000427246094,166.27999877929688,167.7899932861328,168.10000610351562,166.1999969482422,166.36000061035156,166.8800048828125,168.66000366210938,165.8300018310547,2018,04,24,Terca,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,160.13999938964844,159.69000244140625,159.69000244140625,165.42999267578125,165.83999633789062,167.27000427246094,166.27999877929688,167.7899932861328,168.10000610351562,166.1999969482422,166.36000061035156,166.8800048828125,2018,04,25,Quarta,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,173.22000122070312,174.16000366210938,159.69000244140625,160.13999938964844,159.69000244140625,165.42999267578125,165.83999633789062,167.27000427246094,166.27999877929688,167.7899932861328,168.10000610351562,166.1999969482422,2018,04,26,Quinta,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,176.80999755859375,173.58999633789062,174.16000366210938,173.22000122070312,159.69000244140625,160.13999938964844,159.69000244140625,165.42999267578125,165.83999633789062,167.27000427246094,166.27999877929688,167.7899932861328,2018,04,27,Sexta,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
41,173.7899932861328,172.0,173.58999633789062,176.80999755859375,174.16000366210938,173.22000122070312,159.69000244140625,160.13999938964844,159.69000244140625,165.42999267578125,165.83999633789062,167.27000427246094,2018,04,30,Segunda,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
42,172.0,173.86000061035156,172.0,173.7899932861328,173.58999633789062,176.80999755859375,174.16000366210938,173.22000122070312,159.69000244140625,160.13999938964844,159.69000244140625,165.42999267578125,2018,05,01,Terca,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43,174.25,176.07000732421875,173.86000061035156,172.0,172.0,173.7899932861328,173.58999633789062,176.80999755859375,174.16000366210938,173.22000122070312,159.69000244140625,160.13999938964844,2018,05,02,Quarta,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44,175.1300048828125,174.02000427246094,176.07000732421875,174.25,173.86000061035156,172.0,172.0,173.7899932861328,173.58999633789062,176.80999755859375,174.16000366210938,173.22000122070312,2018,05,03,Quinta,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,173.0800018310547,176.61000061035156,174.02000427246094,175.1300048828125,176.07000732421875,174.25,173.86000061035156,172.0,172.0,173.7899932861328,173.58999633789062,176.80999755859375,2018,05,04,Sexta,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,177.35000610351562,177.97000122070312,176.61000061035156,173.0800018310547,174.02000427246094,175.1300048828125,176.07000732421875,174.25,173.86000061035156,172.0,172.0,173.7899932861328,2018,05,07,Segunda,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,178.25,178.9199981689453,177.97000122070312,177.35000610351562,176.61000061035156,173.0800018310547,174.02000427246094,175.1300048828125,176.07000732421875,174.25,173.86000061035156,172.0,2018,05,08,Terca,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,179.6699981689453,182.66000366210938,178.9199981689453,178.25,177.97000122070312,177.35000610351562,176.61000061035156,173.0800018310547,174.02000427246094,175.1300048828125,176.07000732421875,174.25,2018,05,09,Quarta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,183.14999389648438,185.52999877929688,182.66000366210938,179.6699981689453,178.9199981689453,178.25,177.97000122070312,177.35000610351562,176.61000061035156,173.0800018310547,174.02000427246094,175.1300048828125,2018,05,10,Quinta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50,184.85000610351562,186.99000549316406,185.52999877929688,183.14999389648438,182.66000366210938,179.6699981689453,178.9199981689453,178.25,177.97000122070312,177.35000610351562,176.61000061035156,173.0800018310547,2018,05,11,Sexta,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,187.7100067138672,186.63999938964844,186.99000549316406,184.85000610351562,185.52999877929688,183.14999389648438,182.66000366210938,179.6699981689453,178.9199981689453,178.25,177.97000122070312,177.35000610351562,2018,05,14,Segunda,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,184.8800048828125,184.32000732421875,186.63999938964844,187.7100067138672,186.99000549316406,184.85000610351562,185.52999877929688,183.14999389648438,182.66000366210938,179.6699981689453,178.9199981689453,178.25,2018,05,15,Terca,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,183.6999969482422,183.1999969482422,184.32000732421875,184.8800048828125,186.63999938964844,187.7100067138672,186.99000549316406,184.85000610351562,185.52999877929688,183.14999389648438,182.66000366210938,179.6699981689453,2018,05,16,Quarta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54,182.67999267578125,183.75999450683594,183.1999969482422,183.6999969482422,184.32000732421875,184.8800048828125,186.63999938964844,187.7100067138672,186.99000549316406,184.85000610351562,185.52999877929688,183.14999389648438,2018,05,17,Quinta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,183.49000549316406,182.67999267578125,183.75999450683594,182.67999267578125,183.1999969482422,183.6999969482422,184.32000732421875,184.8800048828125,186.63999938964844,187.7100067138672,186.99000549316406,184.85000610351562,2018,05,18,Sexta,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56,183.77000427246094,184.49000549316406,182.67999267578125,183.49000549316406,183.75999450683594,182.67999267578125,183.1999969482422,183.6999969482422,184.32000732421875,184.8800048828125,186.63999938964844,187.7100067138672,2018,05,21,Segunda,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57,184.92999267578125,183.8000030517578,184.49000549316406,183.77000427246094,182.67999267578125,183.49000549316406,183.75999450683594,182.67999267578125,183.1999969482422,183.6999969482422,184.32000732421875,184.8800048828125,2018,05,22,Terca,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,182.5,186.89999389648438,183.8000030517578,184.92999267578125,184.49000549316406,183.77000427246094,182.67999267578125,183.49000549316406,183.75999450683594,182.67999267578125,183.1999969482422,183.6999969482422,2018,05,23,Quarta,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59,185.8800048828125,185.92999267578125,186.89999389648438,182.5,183.8000030517578,184.92999267578125,184.49000549316406,183.77000427246094,182.67999267578125,183.49000549316406,183.75999450683594,182.67999267578125,2018,05,24,Quinta,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,186.02000427246094,184.9199981689453,185.92999267578125,185.8800048828125,186.89999389648438,182.5,183.8000030517578,184.92999267578125,184.49000549316406,183.77000427246094,182.67999267578125,183.49000549316406,2018,05,25,Sexta,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
61,184.33999633789062,185.74000549316406,184.9199981689453,186.02000427246094,185.92999267578125,185.8800048828125,186.89999389648438,182.5,183.8000030517578,184.92999267578125,184.49000549316406,183.77000427246094,2018,05,29,Terca,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
62,186.5399932861328,187.6699981689453,185.74000549316406,184.33999633789062,184.9199981689453,186.02000427246094,185.92999267578125,185.8800048828125,186.89999389648438,182.5,183.8000030517578,184.92999267578125,2018,05,30,Quarta,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
63,187.8699951171875,191.77999877929688,187.6699981689453,186.5399932861328,185.74000549316406,184.33999633789062,184.9199981689453,186.02000427246094,185.92999267578125,185.8800048828125,186.89999389648438,182.5,2018,05,31,Quinta,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
