,Open 0,Target,Close 1,Open 1,Close 2,Open 2,Close 3,Open 3,Close 4,Open 4,Close 5,Open 5,Anos,Meses,Dias,Dias_semana,Periodos,Ano_2018,Ano_2019,Ano_2020,Ano_2021,Mes_01,Mes_02,Mes_03,Mes_04,Mes_05,Mes_06,Mes_07,Mes_08,Mes_09,Mes_10,Mes_11,Mes_12,Dia_01,Dia_02,Dia_03,Dia_04,Dia_05,Dia_06,Dia_07,Dia_08,Dia_09,Dia_10,Dia_11,Dia_12,Dia_13,Dia_14,Dia_15,Dia_16,Dia_17,Dia_18,Dia_19,Dia_20,Dia_21,Dia_22,Dia_23,Dia_24,Dia_25,Dia_26,Dia_27,Dia_28,Dia_29,Dia_30,Dia_31,Dia_semana_Quarta,Dia_semana_Quinta,Dia_semana_Segunda,Dia_semana_Sexta,Dia_semana_Terca,Periodo_1,Periodo_2,Periodo_3,Periodo_4
5,14.390000343322754,14.270000457763672,14.329999923706055,14.520000457763672,14.65999984741211,14.859999656677246,14.619999885559082,14.180000305175781,14.199999809265137,13.720000267028809,13.979999542236328,14.140000343322754,2018,03,08,Quinta,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,14.489999771118164,14.710000038146973,14.270000457763672,14.390000343322754,14.329999923706055,14.520000457763672,14.65999984741211,14.859999656677246,14.619999885559082,14.180000305175781,14.199999809265137,13.720000267028809,2018,03,09,Sexta,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,14.729999542236328,14.670000076293945,14.710000038146973,14.489999771118164,14.270000457763672,14.390000343322754,14.329999923706055,14.520000457763672,14.65999984741211,14.859999656677246,14.619999885559082,14.180000305175781,2018,03,12,Segunda,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,14.720000267028809,14.4399995803833,14.670000076293945,14.729999542236328,14.710000038146973,14.489999771118164,14.270000457763672,14.390000343322754,14.329999923706055,14.520000457763672,14.65999984741211,14.859999656677246,2018,03,13,Terca,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,14.539999961853027,14.479999542236328,14.4399995803833,14.720000267028809,14.670000076293945,14.729999542236328,14.710000038146973,14.489999771118164,14.270000457763672,14.390000343322754,14.329999923706055,14.520000457763672,2018,03,14,Quarta,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,14.270000457763672,14.069999694824219,14.479999542236328,14.539999961853027,14.4399995803833,14.720000267028809,14.670000076293945,14.729999542236328,14.710000038146973,14.489999771118164,14.270000457763672,14.390000343322754,2018,03,15,Quinta,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11,14.0600004196167,14.100000381469727,14.069999694824219,14.270000457763672,14.479999542236328,14.539999961853027,14.4399995803833,14.720000267028809,14.670000076293945,14.729999542236328,14.710000038146973,14.489999771118164,2018,03,16,Sexta,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12,13.970000267028809,13.729999542236328,14.100000381469727,14.0600004196167,14.069999694824219,14.270000457763672,14.479999542236328,14.539999961853027,14.4399995803833,14.720000267028809,14.670000076293945,14.729999542236328,2018,03,19,Segunda,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,13.829999923706055,13.75,13.729999542236328,13.970000267028809,14.100000381469727,14.0600004196167,14.069999694824219,14.270000457763672,14.479999542236328,14.539999961853027,14.4399995803833,14.720000267028809,2018,03,20,Terca,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14,13.84000015258789,14.479999542236328,13.75,13.829999923706055,13.729999542236328,13.970000267028809,14.100000381469727,14.0600004196167,14.069999694824219,14.270000457763672,14.479999542236328,14.539999961853027,2018,03,21,Quarta,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
