,Abertura,Alvo
162,263.05999755859375,267.55999755859375
163,279.55999755859375,278.7300109863281
164,279.8699951171875,278.1199951171875
165,278.79998779296875,284.7900085449219
166,283.1600036621094,277.1099853515625
167,278.760009765625,283.2900085449219
168,278.7900085449219,267.6700134277344
169,276.54998779296875,280.8299865722656
170,274.5,263.1099853515625
171,264.6000061035156,261.3599853515625
172,263.1600036621094,265.29998779296875
173,281.0,287.3800048828125
174,291.8999938964844,294.67999267578125
175,293.95001220703125,293.4100036621094
176,289.8699951171875,278.7699890136719
177,273.1000061035156,272.42999267578125
178,273.4700012207031,276.4800109863281
179,277.17999267578125,275.0799865722656
180,277.7200012207031,276.95001220703125
181,275.04998779296875,278.9599914550781
182,277.67999267578125,275.0
183,274.5199890136719,271.9700012207031
184,271.0199890136719,272.94000244140625
185,272.55999755859375,269.70001220703125
186,270.8900146484375,268.42999267578125
187,268.489990234375,276.9200134277344
188,278.1400146484375,275.5899963378906
189,277.3900146484375,277.80999755859375
190,276.0299987792969,276.9700012207031
191,279.1600036621094,286.54998779296875
192,285.3599853515625,287.5199890136719
193,286.25,281.8500061035156
194,280.29998779296875,279.70001220703125
195,279.19000244140625,285.5799865722656
196,286.010009765625,283.3999938964844
197,283.6600036621094,277.9200134277344
198,275.5400085449219,277.1199951171875
199,274.5299987792969,273.54998779296875
200,273.3699951171875,274.19000244140625
201,274.8299865722656,275.54998779296875
202,274.760009765625,275.6700134277344
203,277.07000732421875,274.4800109863281
204,275.7699890136719,276.3999938964844
205,272.9800109863281,272.7900085449219
206,271.5,267.0899963378906
207,266.8900146484375,268.1099853515625
208,268.8800048828125,267.3999938964844
209,268.739990234375,277.0
210,276.95001220703125,276.7799987792969
211,277.95001220703125,271.8699951171875
212,272.0,273.1600036621094
213,274.7799987792969,268.94000244140625
214,268.2900085449219,270.9700012207031
215,262.0,263.30999755859375
216,265.8999938964844,268.739990234375
217,268.30999755859375,267.57000732421875
218,260.4800109863281,256.8399963378906
219,256.6300048828125,251.08999633789062
220,251.5500030517578,251.63999938964844
221,253.39999389648438,245.63999938964844
222,247.89999389648438,251.36000061035156
223,256.8999938964844,261.1000061035156
224,268.92999267578125,267.4800109863281
225,269.260009765625,272.8699951171875
226,272.010009765625,274.5
227,278.1400146484375,278.010009765625
228,278.1400146484375,282.04998779296875
229,282.5299987792969,272.1400146484375
230,277.17999267578125,265.0
231,265.29998779296875,258.3299865722656
232,259.5199890136719,262.010009765625
233,264.0,267.0799865722656
234,265.6199951171875,266.6499938964844
235,267.010009765625,266.489990234375
236,266.79998779296875,268.1000061035156
237,268.75,266.5799865722656
238,266.44000244140625,269.45001220703125
239,272.45001220703125,271.8699951171875
240,271.8900146484375,270.3900146484375
241,270.5199890136719,270.5
242,270.79998779296875,273.9700012207031
243,271.239990234375,273.57000732421875
244,269.57000732421875,269.3900146484375
245,269.8599853515625,261.55999755859375
246,257.95001220703125,260.3299865722656
247,259.5,265.8599853515625
248,262.3299865722656,264.30999755859375
249,262.29998779296875,254.69000244140625
250,256.4700012207031,257.6199951171875
