,Abertura,Alvo
0,179.00999450683594,175.94000244140625
1,173.2899932861328,176.6199951171875
2,176.1999969482422,180.39999389648438
3,181.77999877929688,179.77999877929688
4,178.74000549316406,183.7100067138672
5,183.55999755859375,182.33999633789062
6,183.91000366210938,185.22999572753906
7,185.22999572753906,184.75999450683594
8,185.61000061035156,181.8800048828125
9,182.60000610351562,184.19000244140625
10,183.24000549316406,183.86000061035156
11,184.49000549316406,185.08999633789062
12,177.00999450683594,172.55999755859375
13,167.47000122070312,168.14999389648438
14,164.8000030517578,169.38999938964844
15,166.1300048828125,164.88999938964844
16,165.44000244140625,159.38999938964844
17,160.82000732421875,160.05999755859375
18,156.30999755859375,152.22000122070312
19,151.64999389648438,153.02999877929688
20,155.14999389648438,159.7899932861328
21,157.80999755859375,155.38999938964844
22,156.5500030517578,156.11000061035156
23,152.02999877929688,155.10000610351562
24,161.55999755859375,159.33999633789062
25,157.72999572753906,157.1999969482422
26,157.82000732421875,157.92999267578125
27,157.92999267578125,165.0399932861328
28,165.36000061035156,166.32000732421875
29,166.97999572753906,163.8699951171875
30,164.5800018310547,164.52000427246094
31,165.72000122070312,164.8300018310547
32,165.8300018310547,168.66000366210938
33,166.8800048828125,166.36000061035156
34,166.1999969482422,168.10000610351562
35,167.7899932861328,166.27999877929688
36,167.27000427246094,165.83999633789062
37,165.42999267578125,159.69000244140625
38,160.13999938964844,159.69000244140625
39,173.22000122070312,174.16000366210938
40,176.80999755859375,173.58999633789062
41,173.7899932861328,172.0
42,172.0,173.86000061035156
43,174.25,176.07000732421875
44,175.1300048828125,174.02000427246094
45,173.0800018310547,176.61000061035156
46,177.35000610351562,177.97000122070312
47,178.25,178.9199981689453
48,179.6699981689453,182.66000366210938
49,183.14999389648438,185.52999877929688
50,184.85000610351562,186.99000549316406
51,187.7100067138672,186.63999938964844
52,184.8800048828125,184.32000732421875
53,183.6999969482422,183.1999969482422
54,182.67999267578125,183.75999450683594
55,183.49000549316406,182.67999267578125
56,183.77000427246094,184.49000549316406
57,184.92999267578125,183.8000030517578
58,182.5,186.89999389648438
59,185.8800048828125,185.92999267578125
60,186.02000427246094,184.9199981689453
61,184.33999633789062,185.74000549316406
62,186.5399932861328,187.6699981689453
63,187.8699951171875,191.77999877929688
64,193.07000732421875,193.99000549316406
65,191.83999633789062,193.27999877929688
66,194.3000030517578,192.94000244140625
67,191.02999877929688,191.33999633789062
68,190.75,188.17999267578125
69,187.52999877929688,189.10000610351562
70,188.80999755859375,191.5399932861328
71,192.1699981689453,192.39999389648438
72,192.74000549316406,192.41000366210938
73,193.10000610351562,196.80999755859375
74,195.7899932861328,195.85000610351562
75,194.8000030517578,198.30999755859375
76,196.24000549316406,197.49000549316406
77,199.10000610351562,202.0
78,202.75999450683594,201.5
79,201.16000366210938,201.74000549316406
80,200.0,196.35000610351562
81,197.60000610351562,199.0
82,199.17999267578125,195.83999633789062
83,195.17999267578125,196.22999572753906
84,197.32000732421875,194.32000732421875
85,193.3699951171875,197.36000061035156
86,194.5500030517578,192.72999572753906
87,194.74000549316406,198.4499969482422
88,198.4499969482422,203.22999572753906
89,204.92999267578125,204.74000549316406
90,204.5,203.5399932861328
91,202.22000122070312,202.5399932861328
92,203.42999267578125,206.9199981689453
93,207.80999755859375,207.32000732421875
94,207.5,207.22999572753906
95,204.89999389648438,209.99000549316406
96,209.82000732421875,209.36000061035156
