,Target,Close 1,Close 2,Close 3,Close 4,Close 5
659,54.09000015258789,56.71749877929688,55.94250106811523,56.0724983215332,56.99750137329102,58.01750183105469
865,49.7599983215332,49.25,48.334999084472656,51.00500106811523,52.10749816894531,53.2599983215332
939,65.79750061035156,66.57250213623047,66.77500152587889,66.44000244140625,65.66000366210939,66.11750030517578
743,42.72249984741211,42.35749816894531,42.602500915527344,42.73500061035156,43.560001373291016,43.54499816894531
11,26.49250030517578,26.145000457763672,25.6299991607666,25.565000534057614,25.292499542236328,25.28000068664551
431,43.49250030517578,43.66749954223633,43.97000122070313,44.060001373291016,43.70249938964844,43.5625
942,66.59249877929689,65.44499969482422,65.50250244140625,65.79750061035156,66.57250213623047,66.77500152587889
787,49.8125,49.80749893188477,49.71749877929688,49.73749923706055,50.15499877929688,49.875
517,43.810001373291016,43.82500076293945,44.50500106811523,44.662498474121094,44.61000061035156,44.99250030517578
201,28.79750061035156,28.79750061035156,28.32500076293945,28.48749923706055,28.03000068664551,27.75749969482422
1045,70.74250030517578,68.75749969482422,69.02500152587889,67.09249877929689,69.23249816894531,70.69999694824219
946,66.04000091552734,66.8125,66.95999908447266,66.07250213623047,66.59249877929689,65.44499969482422
1166,120.70999908447266,121.19000244140624,121.0999984741211,124.4000015258789,116.97000122070312,114.97000122070312
747,42.73249816894531,42.60499954223633,42.70000076293945,42.54499816894531,42.72249984741211,42.35749816894531
285,35.29999923706055,35.45750045776367,35.26250076293945,35.45000076293945,35.407501220703125,35.79249954223633
87,23.747499465942386,23.97249984741211,23.899999618530273,23.60000038146973,23.397499084472656,23.01000022888184
868,50.11999893188477,50.24750137329102,50.85749816894531,49.7599983215332,49.25,48.334999084472656
696,46.20500183105469,44.64500045776367,44.88750076293945,45.23500061035156,43.560001373291016,43.65499877929688
466,43.25749969482422,43.05749893188477,43.06499862670898,42.30749893188477,42.77000045776367,42.650001525878906
459,43.75249862670898,43.75249862670898,43.587501525878906,43.6349983215332,44.10499954223633,43.49250030517578
292,35.9474983215332,35.91999816894531,36.13249969482422,35.90999984741211,35.567501068115234,35.61000061035156
340,35.68249893188477,36.022499084472656,35.875,36.005001068115234,35.91999816894531,36.45750045776367
1237,137.08999633789062,142.05999755859375,143.16000366210938,142.9199981689453,139.07000732421878,136.8699951171875
1047,69.64499664306639,70.7925033569336,70.74250030517578,68.75749969482422,69.02500152587889,67.09249877929689
1089,88.40750122070312,91.20999908447266,90.01499938964844,91.63249969482422,89.71749877929688,87.43000030517578
392,39.68249893188477,39.66749954223633,39.97000122070313,39.56999969482422,39.912498474121094,40.21500015258789
1244,136.91000366210938,136.75999450683594,137.38999938964844,133.94000244140622,134.99000549316406,134.13999938964844
1120,109.375,112.72750091552734,111.1125030517578,113.90249633789062,110.0625,109.66500091552734
549,45.95750045776367,44.22249984741211,44.14250183105469,42.275001525878906,41.31499862670898,40.58000183105469
985,81.08499908447266,79.42250061035156,77.23750305175781,79.57749938964844,79.80750274658203,79.42500305175781
815,44.55749893188477,44.74250030517578,44.915000915527344,45.69499969482422,46.6500015258789,45.772499084472656
518,42.81750106811523,43.810001373291016,43.82500076293945,44.50500106811523,44.662498474121094,44.61000061035156
1034,66.51750183105469,64.85749816894531,65.61750030517578,60.352500915527344,61.23249816894531,60.227500915527344
42,23.434999465942386,23.707500457763672,24.45499992370605,26.087499618530273,26.270000457763672,26.420000076293945
1155,115.80999755859376,114.08999633789062,114.95999908447266,112.27999877929688,108.22000122070312,107.12000274658205
849,51.125,51.3025016784668,50.82500076293945,50.4375,50.80749893188477,50.31000137329102
740,42.73500061035156,43.560001373291016,43.54499816894531,42.8125,41.63000106811523,41.61000061035156
1181,119.02999877929688,114.9499969482422,110.44000244140624,108.7699966430664,108.86000061035156,115.31999969482422
904,54.7400016784668,56.147499084472656,55.99250030517578,54.70500183105469,54.97249984741211,55.25749969482422
1249,133.19000244140622,135.3699951171875,135.1300048828125,135.38999938964844,136.00999450683594,136.91000366210938
697,44.17250061035156,46.20500183105469,44.64500045776367,44.88750076293945,45.23500061035156,43.560001373291016
606,48.5525016784668,48.70500183105469,48.25,47.90250015258789,47.86000061035156,47.97000122070313
138,28.89249992370605,27.9424991607666,26.98749923706055,26.36000061035156,25.78249931335449,26.3799991607666
83,23.397499084472656,23.01000022888184,23.35000038146973,24.024999618530273,23.88750076293945,23.977500915527344
677,50.397499084472656,51.86999893188477,55.55500030517578,54.71500015258789,53.32500076293945,53.06000137329102
