,Abertura,Alvo
0,12.199999809265137,12.489999771118164
1,12.510000228881836,12.15999984741211
2,12.449999809265137,12.329999923706055
3,12.010000228881836,11.739999771118164
4,10.699999809265137,10.520000457763672
5,7.550000190734863,7.260000228881836
6,8.5,8.010000228881836
7,7.519999980926514,6.849999904632568
8,5.75,5.449999809265137
9,6.690000057220459,6.579999923706055
10,5.400000095367432,5.25
11,5.409999847412109,5.400000095367432
12,4.559999942779541,4.309999942779541
13,4.400000095367432,5.059999942779541
14,5.340000152587891,4.849999904632568
15,4.610000133514404,4.460000038146973
16,5.059999942779541,5.429999828338623
17,5.420000076293945,5.800000190734863
18,5.96999979019165,5.809999942779541
19,5.349999904632568,5.190000057220459
20,5.150000095367432,5.21999979019165
21,5.320000171661377,5.5
22,5.179999828338623,5.409999847412109
23,5.809999942779541,5.809999942779541
24,6.090000152587891,5.760000228881836
25,5.949999809265137,6.139999866485596
26,6.659999847412109,6.320000171661377
27,6.400000095367432,6.809999942779541
28,7.090000152587891,6.71999979019165
29,6.679999828338623,6.710000038146973
30,6.760000228881836,6.679999828338623
31,6.289999961853027,6.320000171661377
32,6.400000095367432,6.139999866485596
33,6.269999980926514,6.449999809265137
34,6.03000020980835,6.269999980926514
35,6.0,6.050000190734863
36,6.190000057220459,6.340000152587891
37,6.480000019073486,6.309999942779541
38,6.050000190734863,5.659999847412109
39,5.829999923706055,6.0
40,6.269999980926514,6.559999942779541
41,6.760000228881836,7.139999866485596
42,7.0,6.909999847412109
43,6.75,6.570000171661377
44,6.449999809265137,6.539999961853027
45,6.809999942779541,6.730000019073486
46,6.590000152587891,6.329999923706055
47,6.28000020980835,6.329999923706055
48,6.5,6.860000133514404
49,6.739999771118164,6.559999942779541
50,6.760000228881836,6.460000038146973
51,6.46999979019165,6.119999885559082
52,5.929999828338623,6.039999961853027
53,6.25,6.099999904632568
54,6.650000095367432,6.840000152587891
55,6.860000133514404,6.71999979019165
56,6.940000057220459,6.989999771118164
57,7.230000019073486,7.179999828338623
58,6.949999809265137,7.059999942779541
59,7.760000228881836,7.610000133514404
60,7.829999923706055,7.840000152587891
61,7.809999942779541,7.619999885559082
62,7.550000190734863,7.630000114440918
63,7.699999809265137,7.809999942779541
64,8.020000457763672,8.380000114440918
65,8.770000457763672,8.770000457763672
66,8.59000015258789,8.720000267028809
67,9.34000015258789,9.289999961853027
68,9.34000015258789,9.720000267028809
69,9.239999771118164,9.289999961853027
70,9.359999656677246,8.890000343322754
71,8.199999809265137,8.09000015258789
72,8.5,8.479999542236328
73,7.809999942779541,8.380000114440918
74,8.800000190734863,8.539999961853027
75,8.529999732971191,8.510000228881836
76,8.279999732971191,8.430000305175781
77,8.649999618530273,8.40999984741211
78,8.520000457763672,8.329999923706055
79,8.550000190734863,8.75
80,8.600000381469727,8.220000267028809
81,8.239999771118164,8.399999618530273
82,8.229999542236328,8.029999732971191
83,8.1899995803833,8.279999732971191
84,8.109999656677246,8.270000457763672
85,8.369999885559082,8.449999809265137
86,8.520000457763672,8.479999542236328
87,8.729999542236328,8.670000076293945
88,8.619999885559082,8.460000038146973
89,8.619999885559082,8.760000228881836
90,8.859999656677246,8.529999732971191
91,8.489999771118164,8.699999809265137
92,8.640000343322754,8.520000457763672
93,8.34000015258789,8.859999656677246
94,9.020000457763672,8.989999771118164
95,8.899999618530273,8.829999923706055
96,8.949999809265137,8.779999732971191
97,8.720000267028809,8.819999694824219
98,9.109999656677246,9.180000305175781
99,9.260000228881836,9.300000190734863
100,9.1899995803833,8.960000038146973
101,8.979999542236328,9.0
102,8.90999984741211,9.300000190734863
103,9.079999923706055,9.140000343322754
104,9.220000267028809,9.270000457763672
105,9.079999923706055,9.079999923706055
106,9.079999923706055,8.670000076293945
107,8.630000114440918,8.390000343322754
108,8.3100004196167,8.420000076293945
109,8.9399995803833,8.930000305175781
110,8.970000267028809,8.890000343322754
111,8.630000114440918,8.619999885559082
112,8.779999732971191,8.829999923706055
113,9.0600004196167,8.779999732971191
114,8.890000343322754,8.789999961853027
115,8.90999984741211,8.6899995803833
116,8.65999984741211,8.609999656677246
117,8.600000381469727,8.449999809265137
118,8.649999618530273,8.65999984741211
119,8.670000076293945,8.520000457763672
120,8.229999542236328,8.380000114440918
121,8.289999961853027,8.25
122,8.380000114440918,8.449999809265137
123,8.470000267028809,8.489999771118164
124,8.479999542236328,8.119999885559082
