,Abertura,Alvo
0,70.56999969482422,74.70249938964844
1,75.9175033569336,72.33000183105469
2,74.11000061035156,75.68499755859375
3,73.87999725341797,73.2300033569336
4,70.5,72.25749969482422
5,65.9375,66.5425033569336
6,69.28500366210938,71.33499908447266
7,69.34750366210938,68.85749816894531
8,63.98500061035156,62.057498931884766
9,66.22250366210938,69.49250030517578
10,60.48749923706055,60.5525016784668
11,61.877498626708984,63.21500015258789
12,59.942501068115234,61.66749954223633
13,61.84749984741211,61.19499969482422
14,61.79499816894531,57.310001373291016
15,57.02000045776367,56.092498779296875
16,59.09000015258789,61.720001220703125
17,62.6875,61.380001068115234
18,61.630001068115234,64.61000061035156
19,63.1875,61.935001373291016
20,62.685001373291016,63.70249938964844
21,63.900001525878906,63.5724983215332
22,61.625,60.227500915527344
23,60.084999084472656,61.23249816894531
24,60.70000076293945,60.352500915527344
25,62.724998474121094,65.61750030517578
26,67.69999694824219,64.85749816894531
27,65.68499755859375,66.51750183105469
28,67.17500305175781,66.99749755859375
29,67.07749938964844,68.3125
30,70.0,71.76249694824219
31,70.5999984741211,71.10749816894531
32,71.84500122070312,71.67250061035156
33,71.17250061035156,70.69999694824219
34,69.48750305175781,69.23249816894531
35,69.06999969482422,67.09249877929688
36,68.40249633789062,69.0250015258789
37,68.96749877929688,68.75749969482422
38,69.30000305175781,70.74250030517578
39,70.44999694824219,70.7925033569336
40,71.2699966430664,69.6449966430664
41,71.18250274658203,71.93250274658203
42,72.48999786376953,73.44999694824219
43,71.5625,72.26750183105469
44,72.2925033569336,73.29000091552734
45,73.76499938964844,74.38999938964844
46,75.11499786376953,75.15750122070312
47,75.80500030517578,75.93499755859375
48,76.41000366210938,77.53250122070312
49,77.0250015258789,78.75250244140625
50,79.4574966430664,77.85250091552734
51,78.0374984741211,76.9124984741211
52,76.12750244140625,77.38500213623047
53,75.0875015258789,76.92749786376953
54,78.2925033569336,78.73999786376953
55,78.75749969482422,78.28500366210938
56,79.16999816894531,79.80750274658203
