,Target,Close 1,Close 2,Close 3,Close 4,Close 5
165,53.772499084472656,55.68249893188477,55.162498474121094,54.82749938964844,54.00500106811523,55.29750061035156
744,135.3699951171875,135.1300048828125,135.38999938964844,136.00999450683594,136.91000366210938,136.75999450683594
31,43.95500183105469,43.68249893188477,43.53499984741211,43.11000061035156,43.3125,42.51250076293945
430,66.11750030517578,65.48999786376953,65.55000305175781,65.03500366210939,64.85749816894531,64.30999755859375
644,110.08000183105469,106.83999633789062,110.33999633789062,112.12999725341795,115.54000091552734,115.36000061035156
189,45.23500061035156,43.560001373291016,43.65499877929688,43.0724983215332,44.19499969482422,44.24499893188477
401,55.20500183105469,54.7400016784668,56.147499084472656,55.99250030517578,54.70500183105469,54.97249984741211
104,47.477500915527344,47.74499893188477,48.5525016784668,48.70500183105469,48.25,47.90250015258789
681,119.48999786376952,115.97000122070312,116.31999969482422,118.69000244140624,119.02999877929688,114.9499969482422
388,54.974998474121094,54.6875,55.772499084472656,55.897499084472656,54.17499923706055,53.54249954223633
30,43.68249893188477,43.53499984741211,43.11000061035156,43.3125,42.51250076293945,42.09500122070313
471,78.16999816894531,79.23999786376953,77.5824966430664,77.40750122070312,75.79750061035156,74.59750366210938
617,113.01000213623048,109.375,112.72750091552734,111.1125030517578,113.90249633789062,110.0625
422,63.95500183105469,62.18999862670898,60.81499862670898,60.8224983215332,62.26250076293945,61.64500045776367
331,48.89250183105469,49.64500045776367,49.69499969482422,49.8650016784668,49.46749877929688,49.61249923706055
405,56.75749969482422,56.099998474121094,56.76499938964844,56.75249862670898,55.20500183105469,54.7400016784668
54,46.74750137329102,47.04499816894531,46.61000061035156,47.037498474121094,47.147499084472656,47.5099983215332
619,114.90750122070312,115.01000213623048,113.01000213623048,109.375,112.72750091552734,111.1125030517578
440,66.95999908447266,66.07250213623047,66.59249877929689,65.44499969482422,65.50250244140625,65.79750061035156
341,50.80749893188477,50.31000137329102,50.00500106811523,51.05749893188477,51.102500915527344,50.68249893188477
699,124.37999725341795,123.75,122.25,122.94000244140624,123.08000183105469,122.72000122070312
455,70.00499725341797,69.93499755859375,70.10250091552734,69.96499633789061,68.78749847412111,67.86499786376953
702,122.41000366210938,123.23999786376952,121.77999877929688,124.37999725341795,123.75,122.25
404,56.099998474121094,56.76499938964844,56.75249862670898,55.20500183105469,54.7400016784668,56.147499084472656
663,119.0199966430664,120.70999908447266,121.19000244140624,121.0999984741211,124.4000015258789,116.97000122070312
718,126.5999984741211,131.00999450683594,129.41000366210938,132.69000244140622,133.72000122070312,134.8699951171875
348,50.647499084472656,51.415000915527344,50.8375015258789,51.125,51.3025016784668,50.82500076293945
543,69.64499664306639,70.7925033569336,70.74250030517578,68.75749969482422,69.02500152587889,67.09249877929689
317,45.6349983215332,44.90999984741211,43.32500076293945,43.76750183105469,44.57500076293945,44.34500122070313
164,55.68249893188477,55.162498474121094,54.82749938964844,54.00500106811523,55.29750061035156,55.537498474121094
42,42.275001525878906,41.31499862670898,40.58000183105469,41.05500030517578,40.912498474121094,40.73500061035156
71,48.06999969482422,47.80749893188477,47.92499923706055,48.3650016784668,48.49499893188477,48.32749938964844
210,39.435001373291016,39.05749893188477,39.037498474121094,39.29249954223633,36.70750045776367,37.68249893188477
656,115.08000183105469,113.16000366210938,116.5,113.0199966430664,116.79000091552734,115.80999755859376
642,110.33999633789062,112.12999725341795,115.54000091552734,115.36000061035156,112.0,113.48999786376952
231,41.61000061035156,41.3125,38.66999816894531,39.07500076293945,39.43999862670898,38.17499923706055
358,51.00500106811523,52.10749816894531,53.2599983215332,52.19499969482422,52.41999816894531,51.93500137329102
135,55.26750183105469,55.9625015258789,54.58250045776367,55.32500076293945,55.7750015258789,56.71749877929688
294,52.287498474121094,52.63000106811523,50.16749954223633,51.15250015258789,51.07500076293945,51.31999969482422
153,55.94250106811523,56.0724983215332,56.99750137329102,58.01750183105469,57.31999969482422,56.81499862670898
578,87.89749908447266,88.0199966430664,85.74749755859375,84.69999694824219,83.9749984741211,88.20999908447266
306,45.772499084472656,47.25,47.52000045776367,47.72999954223633,47.165000915527344,46.43000030517578
179,48.05749893188477,48.54249954223633,51.11750030517578,52.12250137329102,52.48749923706055,50.94250106811523
232,41.63000106811523,41.61000061035156,41.3125,38.66999816894531,39.07500076293945,39.43999862670898
746,130.83999633789062,133.19000244140622,135.3699951171875,135.1300048828125,135.38999938964844,136.00999450683594
154,56.71749877929688,55.94250106811523,56.0724983215332,56.99750137329102,58.01750183105469,57.31999969482422
217,38.45000076293945,38.32749938964844,37.6875,36.98249816894531,37.06499862670898,35.54750061035156
106,50.375,47.5724983215332,47.477500915527344,47.74499893188477,48.5525016784668,48.70500183105469
747,129.71000671386722,130.83999633789062,133.19000244140622,135.3699951171875,135.1300048828125,135.38999938964844
292,50.16749954223633,51.15250015258789,51.07500076293945,51.31999969482422,51.790000915527344,51.86999893188477
640,115.54000091552734,115.36000061035156,112.0,113.48999786376952,117.31999969482422,112.81999969482422
708,128.22999572753906,126.66000366210938,128.69999694824222,127.80999755859376,127.87999725341795,121.77999877929688
80,45.54249954223633,46.22999954223633,46.3650016784668,46.625,46.42250061035156,47.18500137329102
337,51.102500915527344,50.68249893188477,50.38750076293945,49.47999954223633,49.93500137329102,49.95000076293945
