,Target,Close 1,Close 2,Close 3,Close 4,Close 5
659,151.3800048828125,157.89999389648438,157.25,157.3300018310547,158.85000610351562,162.42999267578125
865,185.1499938964844,184.50999450683597,181.72999572753903,189.0200042724609,192.72999572753903,194.22999572753903
939,197.50999450683597,199.32000732421875,197.3999938964844,195.1000061035156,193.1499938964844,193.19000244140625
743,165.0399932861328,165.7899932861328,167.3300018310547,166.3800048828125,170.49000549316406,171.16000366210938
11,112.18000030517578,110.66999816894531,109.88999938964844,109.41000366210938,107.31999969482422,107.51000213623048
431,178.77000427246094,178.4600067138672,179.3000030517578,179.55999755859375,180.25,180.1699981689453
942,199.7899932861328,198.82000732421875,197.92999267578125,197.50999450683597,199.32000732421875,197.3999938964844
787,178.8699951171875,179.64999389648438,179.10000610351562,177.50999450683594,177.82000732421875,177.5800018310547
517,168.14999389648438,172.55999755859375,185.08999633789062,183.8600006103516,184.19000244140625,181.8800048828125
201,120.20999908447266,120.30999755859376,117.7699966430664,119.68000030517578,118.91000366210938,117.9499969482422
1045,190.07000732421875,185.1300048828125,182.27999877929688,170.8000030517578,178.24000549316406,179.24000549316406
946,199.6999969482422,201.63999938964844,202.0,198.97000122070312,199.7899932861328,198.82000732421875
1166,266.72000122070307,271.82000732421875,276.1400146484375,275.75,264.45001220703125,263.760009765625
747,162.2899932861328,162.5,163.9499969482422,164.07000732421875,165.0399932861328,165.7899932861328
285,140.9600067138672,141.4199981689453,139.38999938964844,139.58000183105472,139.91999816894528,141.0399932861328
87,114.1999969482422,114.19000244140624,114.27999877929688,114.16000366210938,112.6999969482422,108.97000122070312
868,185.3699951171875,187.8500061035156,190.16000366210938,185.1499938964844,184.50999450683597,181.72999572753903
696,141.08999633789062,140.61000061035156,138.67999267578122,136.75999450683594,135.0,136.3800048828125
466,184.3300018310547,184.6699981689453,181.4199981689453,176.4600067138672,177.9199981689453,177.6199951171875
459,177.1999969482422,177.4499969482422,177.88999938964844,179.50999450683594,180.82000732421875,180.17999267578125
292,147.6999969482422,146.55999755859375,146.49000549316406,145.47000122070312,143.67999267578125,143.8000030517578
340,148.82000732421875,150.33999633789062,148.42999267578125,150.97999572753906,151.0399932861328,153.24000549316406
1237,265.0,272.1400146484375,282.04998779296875,278.010009765625,274.5,272.8699951171875
1047,182.91000366210938,187.5,190.07000732421875,185.1300048828125,182.27999877929688,170.8000030517578
1089,216.0800018310547,235.67999267578125,234.0200042724609,242.2400054931641,239.22000122070312,238.7899932861328
392,172.52000427246094,170.00999450683594,171.63999938964844,170.9600067138672,173.0500030517578,172.9600067138672
1244,266.57998657226557,268.10000610351557,266.489990234375,266.64999389648443,267.07998657226557,262.010009765625
1120,256.1300048828125,263.0,268.44000244140625,265.27999877929693,249.1199951171875,249.8300018310547
549,176.61000061035156,174.02000427246094,176.07000732421875,173.86000061035156,172.0,173.58999633789062
985,223.22999572753903,217.7899932861328,214.8699951171875,217.94000244140625,219.75999450683597,221.32000732421875
815,184.30999755859372,181.05999755859372,180.8699951171875,185.32000732421875,184.82000732421875,182.72000122070312
518,169.38999938964844,168.14999389648438,172.55999755859375,185.08999633789062,183.8600006103516,184.19000244140625
1034,174.27999877929688,168.8300018310547,165.5500030517578,154.17999267578125,158.19000244140625,159.60000610351562
42,117.58000183105469,116.7300033569336,108.88999938964844,108.76000213623048,110.0999984741211,110.55999755859376
1155,261.89999389648443,261.79000854492193,256.82000732421875,254.82000732421875,249.52999877929688,249.0200042724609
849,203.83999633789062,203.91000366210938,204.8699951171875,201.22999572753903,202.72999572753903,199.2100067138672
740,166.3800048828125,170.49000549316406,171.16000366210938,169.25,165.7100067138672,166.69000244140625
1181,294.67999267578125,287.3800048828125,265.29998779296875,261.3599853515625,263.1099853515625,280.82998657226557
904,174.60000610351562,175.80999755859375,178.0800018310547,177.10000610351562,180.11000061035156,182.8000030517578
1249,273.97000122070307,270.5,270.3900146484375,271.8699951171875,269.45001220703125,266.57998657226557
697,137.92999267578122,141.08999633789062,140.61000061035156,138.67999267578122,136.75999450683594,135.0
606,176.25999450683594,217.5,214.6699981689453,210.91000366210938,209.94000244140625,208.08999633789062
138,128.35000610351562,127.7699966430664,127.20999908447266,128.69000244140622,127.0999984741211,130.27000427246094
83,112.6999969482422,108.97000122070312,112.08000183105469,115.08000183105469,113.91000366210938,114.37999725341795
677,148.67999267578125,150.35000610351562,151.75,151.7899932861328,146.22000122070312,142.08999633789062
534,164.52000427246094,163.8699951171875,166.32000732421875,165.0399932861328,157.92999267578125,157.1999969482422
158,127.81999969482422,129.05000305175778,128.8800048828125,130.24000549316406,128.99000549316406,128.74000549316406
757,171.25999450683594,167.3699951171875,162.27999877929688,161.4499969482422,162.80999755859375,164.1300048828125
439,182.77999877929688,180.8699951171875,181.8600006103516,178.74000549316406,179.0,179.58999633789062
100,121.0,120.61000061035156,121.91999816894531,120.61000061035156,119.37000274658205,116.86000061035156
289,145.47000122070312,143.67999267578125,143.8000030517578,142.27000427246094,140.9600067138672,141.4199981689453
1130,280.82000732421875,271.3900146484375,267.010009765625,269.010009765625,262.58999633789057,262.33999633789057
